,Bidirectional,Nr_layers,Layer_size,Regularization,Dropout,Loss,Accuracy
66,False,2,32,0.0,0.4,0.19751401245594025,0.8580872416496277
67,False,2,32,0.0,0.6,0.19865906238555908,0.8591746091842651
68,False,2,32,0.0001,0.0,0.20925064384937286,0.8583633899688721
69,False,2,32,0.0001,0.2,0.23213268816471105,0.8558261394500732
70,False,2,32,0.0001,0.4,0.2443911433219909,0.8570516109466553
71,False,2,32,0.0001,0.6,0.26275572180747986,0.8575694561004639
72,False,2,32,0.001,0.0,0.253936380147934,0.8597441911697388
73,False,2,32,0.001,0.2,0.2602432668209076,0.859657883644104
74,False,2,32,0.001,0.4,0.2913779318332672,0.858432412147522
75,False,2,32,0.001,0.6,0.3493996560573578,0.8571897149085999
76,False,2,32,0.01,0.0,3.135456323623657,0.043478261679410934
77,False,2,32,0.01,0.2,3.135483980178833,0.043478261679410934
78,False,2,32,0.01,0.4,3.1354799270629883,0.043478261679410934
79,False,2,32,0.01,0.6,3.135475873947144,0.04347826167941093
80,False,2,64,0.0,0.0,0.1977364122867584,0.8582598567008972
81,False,2,64,0.0,0.2,0.19772562384605408,0.8553256392478943
82,False,2,64,0.0,0.4,0.19794045388698575,0.8578283190727234
83,False,2,64,0.0,0.6,0.19793276488780973,0.8572415113449097
84,False,2,64,0.0001,0.0,0.21153171360492706,0.8570688962936401
85,False,2,64,0.0001,0.2,0.23136191070079806,0.8577420115470886
86,False,2,64,0.0001,0.4,0.24076640605926514,0.8575003743171692
87,False,2,64,0.0001,0.6,0.2445630878210068,0.8598650097846985
88,False,2,64,0.001,0.0,0.2525164484977722,0.8567581772804259
89,False,2,64,0.001,0.2,0.2613092660903931,0.8615392446517944
90,False,2,64,0.001,0.4,0.284738689661026,0.8595198392868042
91,False,2,64,0.001,0.6,0.3131776750087738,0.8591400980949402
92,False,2,64,0.01,0.0,3.135483264923096,0.04347826167941093
93,False,2,64,0.01,0.2,3.135481595993042,0.04347826167941093
94,False,2,64,0.01,0.4,3.1354804039001465,0.04347826167941093
95,False,2,64,0.01,0.6,3.1354784965515137,0.04347826167941093
96,True,1,16,0.0,0.0,0.1978789567947388,0.8581907749176025
97,True,1,16,0.0,0.2,0.19770991802215576,0.8567409515380859
98,True,1,16,0.0,0.4,0.19755475223064425,0.8573277592658997
99,True,1,16,0.0,0.6,0.19770632684230804,0.8585705161094666
100,True,1,16,0.0001,0.0,0.20531974732875824,0.8567927479743958
101,True,1,16,0.0001,0.2,0.2093055099248886,0.8591055870056152
102,True,1,16,0.0001,0.4,0.21776530146598816,0.8573623299598694
103,True,1,16,0.0001,0.6,0.22416917979717252,0.8573795557022095
104,True,1,16,0.001,0.0,0.2109151631593704,0.8566028475761414
105,True,1,16,0.001,0.2,0.2272439002990723,0.8582425713539124
106,True,1,16,0.001,0.4,0.23148325085639954,0.8586913347244263
107,True,1,16,0.001,0.6,0.2468127906322479,0.8573623299598694
108,True,1,16,0.01,0.0,0.25929081439971924,0.8562576770782471
109,True,1,16,0.01,0.2,0.3193861544132233,0.8597096800804138
110,True,1,16,0.01,0.4,0.356251984834671,0.8591400980949402
111,True,1,16,0.01,0.6,0.37395036220550537,0.8566373586654663
112,True,1,32,0.0,0.0,0.1982378214597702,0.8573277592658997
113,True,1,32,0.0,0.2,0.19802170991897586,0.8558261394500732
114,True,1,32,0.0,0.4,0.19758211076259613,0.8576729893684387
115,True,1,32,0.0,0.6,0.197605162858963,0.8585878014564514
116,True,1,32,0.0001,0.0,0.20360347628593445,0.8580009341239929
117,True,1,32,0.0001,0.2,0.2090466469526291,0.8576902747154236
118,True,1,32,0.0001,0.4,0.21010194718837735,0.8586913347244263
119,True,1,32,0.0001,0.6,0.2158258855342865,0.8583115935325623
120,True,1,32,0.001,0.0,0.2157968133687973,0.8573623299598694
121,True,1,32,0.001,0.2,0.22597941756248474,0.8585014939308167
122,True,1,32,0.001,0.4,0.2266453355550766,0.8577247858047485
123,True,1,32,0.001,0.6,0.23691533505916595,0.8577247858047485
124,True,1,32,0.01,0.0,0.2647481858730316,0.8581907749176025
125,True,1,32,0.01,0.2,0.3119833469390869,0.8583633899688721
126,True,1,32,0.01,0.4,0.3293667137622833,0.8595025539398193
127,True,1,32,0.01,0.6,0.3857446610927582,0.8579491376876831
128,True,1,64,0.0,0.0,0.19790469110012052,0.8558434247970581
129,True,1,64,0.0,0.2,0.1976155936717987,0.8587776422500609
130,True,1,64,0.0,0.4,0.1976066678762436,0.85713791847229
131,True,1,64,0.0,0.6,0.19752313196659088,0.8578283190727234
132,True,1,64,0.0001,0.0,0.2037024945020676,0.8577765226364136
133,True,1,64,0.0001,0.2,0.20982088148593905,0.8567581772804259
134,True,1,64,0.0001,0.4,0.2111085206270218,0.8578456044197083
135,True,1,64,0.0001,0.6,0.2111008912324905,0.8588466644287109
136,True,1,64,0.001,0.0,0.21374377608299253,0.8578801155090332
137,True,1,64,0.001,0.2,0.2245862185955048,0.8557398319244385
138,True,1,64,0.001,0.4,0.2269279658794403,0.8584842085838318
139,True,1,64,0.001,0.6,0.2312740236520767,0.8562576770782471
140,True,1,64,0.01,0.0,0.2594808042049408,0.8577592968940735
141,True,1,64,0.01,0.2,0.3047827482223511,0.8586050271987915
142,True,1,64,0.01,0.4,0.3350551724433899,0.8593127131462097
143,True,1,64,0.01,0.6,0.3753980696201325,0.85713791847229
144,True,2,16,0.0,0.0,0.20062142610549927,0.8569653034210205
145,True,2,16,0.0,0.2,0.19758130609989166,0.85713791847229
146,True,2,16,0.0,0.4,0.19756557047367096,0.8572587370872498
147,True,2,16,0.0,0.6,0.19815774261951447,0.8573277592658997
148,True,2,16,0.0001,0.0,0.2003872096538544,0.8566546440124512
149,True,2,16,0.0001,0.2,0.20956115424633026,0.8573795557022095
150,True,2,16,0.0001,0.4,0.21767285466194156,0.858397901058197
151,True,2,16,0.0001,0.6,0.23843351006507876,0.8576211929321289
152,True,2,16,0.001,0.0,0.21077224612236026,0.8565511107444763
153,True,2,16,0.001,0.2,0.2290752977132797,0.8575003743171692
154,True,2,16,0.001,0.4,0.23396657407283786,0.8566373586654663
155,True,2,16,0.001,0.6,0.2560379505157471,0.858812153339386
156,True,2,16,0.01,0.0,3.1354990005493164,0.04347826167941093
157,True,2,16,0.01,0.2,3.1354889869689937,0.04347826167941093
158,True,2,16,0.01,0.4,3.135493040084839,0.04347826167941093
159,True,2,16,0.01,0.6,3.1354920864105225,0.04347826167941093
160,True,2,32,0.0,0.0,0.1977749913930893,0.8583806753158569
161,True,2,32,0.0,0.2,0.1975670158863068,0.8586913347244263
162,True,2,32,0.0,0.4,0.1975799947977066,0.8568962812423706
163,True,2,32,0.0,0.6,0.19740834832191467,0.8588984608650208
164,True,2,32,0.0001,0.0,0.20044466853141785,0.8568444848060608
165,True,2,32,0.0001,0.2,0.2079298496246338,0.8582080602645874
166,True,2,32,0.0001,0.4,0.21096642315387729,0.8586568236351013
167,True,2,32,0.0001,0.6,0.21765200793743134,0.8573623299598694
168,True,2,32,0.001,0.0,0.21135525405406952,0.8578628301620483
169,True,2,32,0.001,0.2,0.2265772223472595,0.8589674830436707
170,True,2,32,0.001,0.4,0.2310968637466431,0.8585532307624817
171,True,2,32,0.001,0.6,0.2367265522480011,0.8574831485748291
172,True,2,32,0.01,0.0,3.1354804039001465,0.04347826167941093
173,True,2,32,0.01,0.2,3.1354770660400386,0.04347826167941093
174,True,2,32,0.01,0.4,3.135481595993042,0.04347826167941093
175,True,2,32,0.01,0.6,3.135502338409424,0.04347826167941093
176,True,2,64,0.0,0.0,0.1976342499256134,0.8593127131462097
177,True,2,64,0.0,0.2,0.1975613683462143,0.8578801155090332
178,True,2,64,0.0,0.4,0.19833870232105252,0.8580872416496277
179,True,2,64,0.0,0.6,0.19742918014526367,0.8591400980949402
180,True,2,64,0.0001,0.0,0.2004089057445526,0.8569653034210205
181,True,2,64,0.0001,0.2,0.20755010843276975,0.8568962812423706
182,True,2,64,0.0001,0.4,0.2085998207330704,0.8590537905693054
183,True,2,64,0.0001,0.6,0.2098986655473709,0.8586223125457764
184,True,2,64,0.001,0.0,0.2124797999858856,0.8562749028205872
185,True,2,64,0.001,0.2,0.2304341346025467,0.8566546440124512
186,True,2,64,0.001,0.4,0.230513259768486,0.8581390380859375
187,True,2,64,0.001,0.6,0.232841432094574,0.8587603569030762
188,True,2,64,0.01,0.0,3.135488271713257,0.043478261679410934
189,True,2,64,0.01,0.2,3.1354830265045166,0.043478261679410934
190,True,2,64,0.01,0.4,3.1354846954345703,0.043478261679410934
191,True,2,64,0.01,0.6,3.1354830265045166,0.043478261679410934
