,Bidirectional,Nr_layers,Layer_size,Regularization,Dropout,Loss,Accuracy
67,False,2,32,0.0,0.6,0.2028144896030426,0.8466683626174927
68,False,2,32,0.0001,0.0,0.20980742573738093,0.8579024076461792
69,False,2,32,0.0001,0.2,0.21827015280723566,0.8521567583084106
70,False,2,32,0.0001,0.4,0.2267838418483734,0.8556727766990662
71,False,2,32,0.0001,0.6,0.2413754761219025,0.854643702507019
72,False,2,32,0.001,0.0,0.23350611329078674,0.8579024076461792
73,False,2,32,0.001,0.2,0.2554337978363037,0.8462396264076233
74,False,2,32,0.001,0.4,0.2720395922660828,0.8518995046615601
75,False,2,32,0.001,0.6,0.3089398741722107,0.8592745065689087
76,False,2,32,0.01,0.0,2.6402108669281006,0.09527485072612762
77,False,2,32,0.01,0.2,2.640242338180542,0.09527485072612762
78,False,2,32,0.01,0.4,2.6402690410614014,0.09527485072612762
79,False,2,32,0.01,0.6,2.640253782272339,0.09527485072612762
80,False,2,64,0.0,0.0,0.2026344388723373,0.8501843810081482
81,False,2,64,0.0,0.2,0.20373032987117767,0.8537861108779907
82,False,2,64,0.0,0.4,0.20370933413505554,0.8444387316703796
83,False,2,64,0.0,0.6,0.20295266807079315,0.8466683626174927
84,False,2,64,0.0001,0.0,0.2344788461923599,0.8566160798072815
85,False,2,64,0.0001,0.2,0.21589495241642,0.849755585193634
86,False,2,64,0.0001,0.4,0.2210620790719986,0.8519852757453918
87,False,2,64,0.0001,0.6,0.2284648269414901,0.8524140119552612
88,False,2,64,0.001,0.0,0.232476219534874,0.8543863892555237
89,False,2,64,0.001,0.2,0.25283294916152954,0.854643702507019
90,False,2,64,0.001,0.4,0.2630218863487244,0.8524140119552612
91,False,2,64,0.001,0.6,0.2932598888874054,0.8524140119552612
92,False,2,64,0.01,0.0,2.640225648880005,0.09527485072612762
93,False,2,64,0.01,0.2,2.6402530670166016,0.09527485072612762
94,False,2,64,0.01,0.4,2.6402606964111333,0.09527485072612762
95,False,2,64,0.01,0.6,2.640282392501831,0.09527485072612762
96,True,1,16,0.0,0.0,0.2036270946264267,0.8501843810081482
97,True,1,16,0.0,0.2,0.20372121036052704,0.8466683626174927
98,True,1,16,0.0,0.4,0.20320138335227966,0.8466683626174927
99,True,1,16,0.0,0.6,0.2026572823524475,0.8555870056152344
100,True,1,16,0.0001,0.0,0.20702892541885376,0.8466683626174927
101,True,1,16,0.0001,0.2,0.20760005712509155,0.8501843810081482
102,True,1,16,0.0001,0.4,0.21516600251197812,0.8519852757453918
103,True,1,16,0.0001,0.6,0.21755993366241452,0.8510419130325317
104,True,1,16,0.001,0.0,0.22010557353496552,0.854643702507019
105,True,1,16,0.001,0.2,0.22105757892131805,0.8511276841163635
106,True,1,16,0.001,0.4,0.2265503704547882,0.8534430861473083
107,True,1,16,0.001,0.6,0.2371548265218735,0.8534430861473083
108,True,1,16,0.01,0.0,0.27101659774780273,0.8547294139862059
109,True,1,16,0.01,0.2,0.3074112832546234,0.8559300303459167
110,True,1,16,0.01,0.4,0.3185945451259613,0.8524140119552612
111,True,1,16,0.01,0.6,0.3786795139312744,0.8622759580612183
112,True,1,32,0.0,0.0,0.20356357097625727,0.8466683626174927
113,True,1,32,0.0,0.2,0.2031131535768509,0.8466683626174927
114,True,1,32,0.0,0.4,0.20315010845661166,0.8501843810081482
115,True,1,32,0.0,0.6,0.2025969624519348,0.8549009561538696
116,True,1,32,0.0001,0.0,0.20698998868465426,0.855243980884552
117,True,1,32,0.0001,0.2,0.2082510888576508,0.8501843810081482
118,True,1,32,0.0001,0.4,0.2085500955581665,0.8462396264076233
119,True,1,32,0.0001,0.6,0.2118314653635025,0.8530143499374391
120,True,1,32,0.001,0.0,0.21773426234722135,0.8511276841163635
121,True,1,32,0.001,0.2,0.22293280065059665,0.849755585193634
122,True,1,32,0.001,0.4,0.2223511040210724,0.8494983315467834
123,True,1,32,0.001,0.6,0.23210464417934415,0.8537003397941589
124,True,1,32,0.01,0.0,0.2691681981086731,0.8556727766990662
125,True,1,32,0.01,0.2,0.2925856411457062,0.8559300303459167
126,True,1,32,0.01,0.4,0.32136499881744385,0.8559300303459167
127,True,1,32,0.01,0.6,0.3368508815765381,0.8567018508911133
128,True,1,64,0.0,0.0,0.20363204181194305,0.8513849377632141
129,True,1,64,0.0,0.2,0.20245687663555145,0.8585026860237122
130,True,1,64,0.0,0.4,0.2035358846187592,0.8466683626174927
131,True,1,64,0.0,0.6,0.2036018967628479,0.8466683626174927
132,True,1,64,0.0001,0.0,0.2108422815799713,0.8493267893791199
133,True,1,64,0.0001,0.2,0.2094460427761078,0.8556727766990662
134,True,1,64,0.0001,0.4,0.208459347486496,0.854643702507019
135,True,1,64,0.0001,0.6,0.20856903493404388,0.8494983315467834
136,True,1,64,0.001,0.0,0.21943922340869906,0.8511276841163635
137,True,1,64,0.001,0.2,0.2195925265550613,0.8494983315467834
138,True,1,64,0.001,0.4,0.2248652428388596,0.8521567583084106
139,True,1,64,0.001,0.6,0.22950708866119385,0.8524140119552612
140,True,1,64,0.01,0.0,0.28147953748703003,0.8524140119552612
141,True,1,64,0.01,0.2,0.29448431730270386,0.8524140119552612
142,True,1,64,0.01,0.4,0.34406423568725586,0.8524140119552612
143,True,1,64,0.01,0.6,0.3505682647228241,0.8559300303459167
144,True,2,16,0.0,0.0,0.2035016417503357,0.8483834862709045
145,True,2,16,0.0,0.2,0.20313823223114014,0.8513849377632141
146,True,2,16,0.0,0.4,0.2037481963634491,0.8501843810081482
147,True,2,16,0.0,0.6,0.20365069806575772,0.8494983315467834
148,True,2,16,0.0001,0.0,0.20669454336166385,0.8484692573547363
149,True,2,16,0.0001,0.2,0.21170596778392792,0.849755585193634
150,True,2,16,0.0001,0.4,0.2159964889287949,0.8484692573547363
151,True,2,16,0.0001,0.6,0.2254309058189392,0.8517279624938965
152,True,2,16,0.001,0.0,0.21889619529247284,0.8511276841163635
153,True,2,16,0.001,0.2,0.2280394732952118,0.8511276841163635
154,True,2,16,0.001,0.4,0.2422708719968796,0.8524140119552612
155,True,2,16,0.001,0.6,0.2546986043453217,0.8514707088470459
156,True,2,16,0.01,0.0,2.640219449996948,0.09527485072612762
157,True,2,16,0.01,0.2,2.640276432037353,0.09527485072612762
158,True,2,16,0.01,0.4,2.640275001525879,0.09527485072612762
159,True,2,16,0.01,0.6,2.640279769897461,0.09527485072612762
160,True,2,32,0.0,0.0,0.20348982512950894,0.8493267893791199
161,True,2,32,0.0,0.2,0.20268405973911285,0.852499783039093
162,True,2,32,0.0,0.4,0.2044021487236023,0.8466683626174927
163,True,2,32,0.0,0.6,0.20277106761932373,0.8494983315467834
164,True,2,32,0.0001,0.0,0.21997973322868347,0.8466683626174927
165,True,2,32,0.0001,0.2,0.20893295109272006,0.8484692573547363
166,True,2,32,0.0001,0.4,0.2138495147228241,0.8484692573547363
167,True,2,32,0.0001,0.6,0.217069149017334,0.8494983315467834
168,True,2,32,0.001,0.0,0.22117677330970764,0.8511276841163635
169,True,2,32,0.001,0.2,0.230697438120842,0.8484692573547363
170,True,2,32,0.001,0.4,0.2379773408174515,0.8484692573547363
171,True,2,32,0.001,0.6,0.2487820237874985,0.8524140119552612
172,True,2,32,0.01,0.0,2.6402182579040527,0.09527485072612762
173,True,2,32,0.01,0.2,2.640249252319336,0.09527485072612762
174,True,2,32,0.01,0.4,2.6402745246887207,0.09527485072612762
175,True,2,32,0.01,0.6,2.640289306640625,0.09527485072612762
176,True,2,64,0.0,0.0,0.20351456105709076,0.8466683626174927
177,True,2,64,0.0,0.2,0.20325341820716858,0.8466683626174927
178,True,2,64,0.0,0.4,0.20376333594322205,0.8466683626174927
179,True,2,64,0.0,0.6,0.20273824036121368,0.8513849377632141
180,True,2,64,0.0001,0.0,0.20731596648693085,0.8517279624938965
181,True,2,64,0.0001,0.2,0.2100651115179062,0.8484692573547363
182,True,2,64,0.0001,0.4,0.21238714456558228,0.8484692573547363
183,True,2,64,0.0001,0.6,0.21384362876415253,0.8521567583084106
184,True,2,64,0.001,0.0,0.2229662388563156,0.8511276841163635
185,True,2,64,0.001,0.2,0.22869335114955902,0.8484692573547363
186,True,2,64,0.001,0.4,0.23815910518169403,0.8511276841163635
187,True,2,64,0.001,0.6,0.24601022899150848,0.8494983315467834
188,True,2,64,0.01,0.0,2.640216588973999,0.09527485072612762
189,True,2,64,0.01,0.2,2.6402437686920166,0.09527485072612762
190,True,2,64,0.01,0.4,2.6402604579925537,0.09527485072612762
191,True,2,64,0.01,0.6,2.6402950286865234,0.09527485072612762
