,Bidirectional,Nr_layers,Layer_size,Regularization,Dropout,Loss,Accuracy
0,False,1,16,0.0,0.0,0.5152640342712402,0.6793111562728882
1,False,1,16,0.0,0.2,0.5156433582305908,0.6791487336158752
2,False,1,16,0.0,0.4,0.5166571140289307,0.6789862513542175
3,False,1,16,0.0,0.6,0.5175108909606934,0.6774429082870483
4,False,1,16,0.0001,0.0,0.5332757830619812,0.6812606453895569
5,False,1,16,0.0001,0.2,0.5363819599151611,0.6813418865203857
6,False,1,16,0.0001,0.4,0.5466744899749756,0.6818292737007141
7,False,1,16,0.0001,0.6,0.5590795278549194,0.6774429082870483
8,False,1,16,0.001,0.0,0.5523301362991333,0.681179404258728
9,False,1,16,0.001,0.2,0.5584814548492432,0.681910514831543
10,False,1,16,0.001,0.4,0.5633257627487183,0.6812606453895569
11,False,1,16,0.001,0.6,0.5806661248207092,0.6821541786193848
12,False,1,16,0.01,0.0,0.6067832112312317,0.6826415657997131
13,False,1,16,0.01,0.2,0.6214085221290588,0.6807733178138733
14,False,1,16,0.01,0.4,0.6407056450843811,0.6836162805557251
15,False,1,16,0.01,0.6,0.7203883528709412,0.6533994078636169
16,False,1,32,0.0,0.0,0.5156985521316528,0.6794736385345459
17,False,1,32,0.0,0.2,0.515048086643219,0.6806920766830444
18,False,1,32,0.0,0.4,0.5146993398666382,0.6784989237785339
19,False,1,32,0.0,0.6,0.5150346159934998,0.6792299747467041
20,False,1,32,0.0001,0.0,0.5295430421829224,0.6797173023223877
21,False,1,32,0.0001,0.2,0.5345145463943481,0.6804483532905579
22,False,1,32,0.0001,0.4,0.5375306606292725,0.6784176826477051
23,False,1,32,0.0001,0.6,0.5520159006118774,0.6815855503082275
24,False,1,32,0.001,0.0,0.5538971424102783,0.6817480325698853
25,False,1,32,0.001,0.2,0.5522145628929138,0.6833726167678833
26,False,1,32,0.001,0.4,0.5596218109130859,0.6809357404708862
27,False,1,32,0.001,0.6,0.5750281810760498,0.6831288933753967
28,False,1,32,0.01,0.0,0.6071504950523376,0.6791487336158752
29,False,1,32,0.01,0.2,0.6165750622749329,0.6806108355522156
30,False,1,32,0.01,0.4,0.6237871050834656,0.6842660903930664
31,False,1,32,0.01,0.6,0.6830173134803772,0.6712695956230164
32,False,1,64,0.0,0.0,0.5175018310546875,0.6806108355522156
33,False,1,64,0.0,0.2,0.5155761241912842,0.6798797845840454
34,False,1,64,0.0,0.4,0.5148327350616455,0.6772804856300354
35,False,1,64,0.0,0.6,0.5143547654151917,0.6815855503082275
36,False,1,64,0.0001,0.0,0.530046284198761,0.6806920766830444
37,False,1,64,0.0001,0.2,0.5324937701225281,0.6804483532905579
38,False,1,64,0.0001,0.4,0.5389888286590576,0.6788238286972046
39,False,1,64,0.0001,0.6,0.5434102416038513,0.6813418865203857
40,False,1,64,0.001,0.0,0.5524795055389404,0.6834537982940674
41,False,1,64,0.001,0.2,0.556616485118866,0.6789050698280334
42,False,1,64,0.001,0.4,0.5633581280708313,0.6816667914390564
43,False,1,64,0.001,0.6,0.5718497037887573,0.6837787628173828
44,False,1,64,0.01,0.0,0.6030148267745972,0.6805295944213867
45,False,1,64,0.01,0.2,0.6243107914924622,0.6834537982940674
46,False,1,64,0.01,0.4,0.6375956535339355,0.6796361207962036
47,False,1,64,0.01,0.6,0.6615711450576782,0.6833726167678833
48,False,2,16,0.0,0.0,0.5155647397041321,0.6777678728103638
49,False,2,16,0.0,0.2,0.5149925351142883,0.6797173023223877
50,False,2,16,0.0,0.4,0.5160701870918274,0.6774429082870483
51,False,2,16,0.0,0.6,0.5348749160766602,0.6757371425628662
52,False,2,16,0.0001,0.0,0.5324602723121643,0.6808544993400574
53,False,2,16,0.0001,0.2,0.556320071220398,0.6786613464355469
54,False,2,16,0.0001,0.4,0.5820416212081909,0.6795548796653748
55,False,2,16,0.0001,0.6,0.6269450187683105,0.6663146615028381
56,False,2,16,0.001,0.0,0.5689020752906799,0.6773617267608643
57,False,2,16,0.001,0.2,0.5955479145050049,0.6816667914390564
58,False,2,16,0.001,0.4,0.6438924670219421,0.6789862513542175
59,False,2,16,0.001,0.6,0.705448567867279,0.6612785458564758
60,False,2,16,0.01,0.0,2.1038806438446045,0.17537161707878113
61,False,2,16,0.01,0.2,2.103872060775757,0.17537161707878113
62,False,2,16,0.01,0.4,2.103872299194336,0.17537161707878113
63,False,2,16,0.01,0.6,2.1038854122161865,0.17537161707878113
64,False,2,32,0.0,0.0,0.5155586004257202,0.6780115365982056
65,False,2,32,0.0,0.2,0.5153540968894958,0.6769555807113647
66,False,2,32,0.0,0.4,0.5144323706626892,0.6800422668457031
67,False,2,32,0.0,0.6,0.5152302980422974,0.6768743395805359
68,False,2,32,0.0001,0.0,0.5361385941505432,0.6815855503082275
69,False,2,32,0.0001,0.2,0.5531483888626099,0.6755746603012085
70,False,2,32,0.0001,0.4,0.5624386668205261,0.6780927777290344
71,False,2,32,0.0001,0.6,0.5887174606323242,0.681910514831543
72,False,2,32,0.001,0.0,0.5709736943244934,0.6788238286972046
73,False,2,32,0.001,0.2,0.587149977684021,0.6781740188598633
74,False,2,32,0.001,0.4,0.6048610210418701,0.6823978424072266
75,False,2,32,0.001,0.6,0.6704050302505493,0.6622532606124878
76,False,2,32,0.01,0.0,2.1038849353790283,0.17537161707878113
77,False,2,32,0.01,0.2,2.1038675308227544,0.17537161707878113
78,False,2,32,0.01,0.4,2.103870391845703,0.17537161707878113
79,False,2,32,0.01,0.6,2.1038734912872314,0.17537161707878113
80,False,2,64,0.0,0.0,0.5171595811843872,0.6772804856300354
81,False,2,64,0.0,0.2,0.5149171352386475,0.6806920766830444
82,False,2,64,0.0,0.4,0.5146468281745911,0.6765494346618652
83,False,2,64,0.0,0.6,0.5145171284675598,0.679392397403717
84,False,2,64,0.0001,0.0,0.5336208939552307,0.6814231276512146
85,False,2,64,0.0001,0.2,0.5511331558227539,0.6814231276512146
86,False,2,64,0.0001,0.4,0.5613054037094116,0.6783364415168762
87,False,2,64,0.0001,0.6,0.5787747502326965,0.6786613464355469
88,False,2,64,0.001,0.0,0.5727889537811279,0.6788238286972046
89,False,2,64,0.001,0.2,0.5913283228874207,0.6818292737007141
90,False,2,64,0.001,0.4,0.603365957736969,0.6825603246688843
91,False,2,64,0.001,0.6,0.6333217024803162,0.6778490543365479
92,False,2,64,0.01,0.0,2.10388708114624,0.17537161707878113
93,False,2,64,0.01,0.2,2.103872299194336,0.17537161707878113
94,False,2,64,0.01,0.4,2.103873014450073,0.17537161707878113
95,False,2,64,0.01,0.6,2.10387659072876,0.17537161707878113
96,True,1,16,0.0,0.0,0.5152554512023926,0.6777678728103638
97,True,1,16,0.0,0.2,0.5147758722305298,0.6792299747467041
98,True,1,16,0.0,0.4,0.5161783099174501,0.6801234483718872
99,True,1,16,0.0,0.6,0.5147974491119385,0.6790674924850464
100,True,1,16,0.0001,0.0,0.5254659652709961,0.6824790835380554
101,True,1,16,0.0001,0.2,0.5327224135398865,0.6814231276512146
102,True,1,16,0.0001,0.4,0.5369839668273926,0.6826415657997131
103,True,1,16,0.0001,0.6,0.5466482639312744,0.6804483532905579
104,True,1,16,0.001,0.0,0.5401645302772522,0.6795548796653748
105,True,1,16,0.001,0.2,0.5494571328163147,0.6813418865203857
106,True,1,16,0.001,0.4,0.5546380281448364,0.681991696357727
107,True,1,16,0.001,0.6,0.5674007534980774,0.6843473315238953
108,True,1,16,0.01,0.0,0.6018385291099548,0.6797173023223877
109,True,1,16,0.01,0.2,0.6202350854873657,0.6770368218421936
110,True,1,16,0.01,0.4,0.6448474526405334,0.6822354197502136
111,True,1,16,0.01,0.6,0.7525771856307983,0.6469011306762695
112,True,1,32,0.0,0.0,0.5153385400772095,0.6784989237785339
113,True,1,32,0.0,0.2,0.5151715278625488,0.6778490543365479
114,True,1,32,0.0,0.4,0.5146177411079407,0.6787425875663757
115,True,1,32,0.0,0.6,0.518137514591217,0.6692388653755188
116,True,1,32,0.0001,0.0,0.5252138376235962,0.6823978424072266
117,True,1,32,0.0001,0.2,0.5307750105857849,0.6830476522445679
118,True,1,32,0.0001,0.4,0.5337950587272644,0.6854845285415649
119,True,1,32,0.0001,0.6,0.5366411805152893,0.6809357404708862
120,True,1,32,0.001,0.0,0.5384758710861206,0.678580105304718
121,True,1,32,0.001,0.2,0.552625298500061,0.6808544993400574
122,True,1,32,0.001,0.4,0.5561710596084595,0.6822354197502136
123,True,1,32,0.001,0.6,0.5670575499534607,0.6763869524002075
124,True,1,32,0.01,0.0,0.593281626701355,0.6807733178138733
125,True,1,32,0.01,0.2,0.6243013739585876,0.6805295944213867
126,True,1,32,0.01,0.4,0.6337586641311646,0.6790674924850464
127,True,1,32,0.01,0.6,0.6999414563179016,0.6606286764144897
128,True,1,64,0.0,0.0,0.5161722302436829,0.6763869524002075
129,True,1,64,0.0,0.2,0.5148236751556396,0.6787425875663757
130,True,1,64,0.0,0.4,0.5148208737373352,0.6784989237785339
131,True,1,64,0.0,0.6,0.5145238041877747,0.6806108355522156
132,True,1,64,0.0001,0.0,0.5258085727691649,0.6816667914390564
