,Bidirectional,Nr_layers,Layer_size,Regularization,Dropout,Loss,Accuracy
54,False,2,16,0.0001,0.4,0.43792563676834106,0.7737599015235901
55,False,2,16,0.0001,0.6,0.5467917323112488,0.7527441978454591
56,False,2,16,0.001,0.0,0.6081234812736511,0.7085590958595276
57,False,2,16,0.001,0.2,0.5723588466644287,0.7324579954147339
58,False,2,16,0.001,0.4,0.703500509262085,0.6657982468605042
59,False,2,16,0.001,0.6,0.723337709903717,0.6666666865348816
60,False,2,16,0.01,0.0,2.4848861694335938,0.0833333358168602
61,False,2,16,0.01,0.2,2.484886646270752,0.0833333358168602
62,False,2,16,0.01,0.4,2.48488712310791,0.0833333358168602
63,False,2,16,0.01,0.6,2.48488712310791,0.0833333358168602
64,False,2,32,0.0,0.0,0.3995905220508576,0.7723009586334229
65,False,2,32,0.0,0.2,0.3991710841655731,0.7740030288696289
66,False,2,32,0.0,0.4,0.3992493450641632,0.7730651497840881
67,False,2,32,0.0,0.6,0.3990572690963745,0.7745588421821594
68,False,2,32,0.0001,0.0,0.4069651961326599,0.7731693983078003
69,False,2,32,0.0001,0.2,0.4104153215885161,0.7743504047393799
70,False,2,32,0.0001,0.4,0.4235883057117462,0.7750451564788818
71,False,2,32,0.0001,0.6,0.4412359893321991,0.770946204662323
72,False,2,32,0.001,0.0,0.4407292604446411,0.7728567719459534
73,False,2,32,0.001,0.2,0.4365868270397186,0.7739683389663696
74,False,2,32,0.001,0.4,0.6378867626190186,0.7077601552009583
75,False,2,32,0.001,0.6,0.6465328335762024,0.7081422805786133
76,False,2,32,0.01,0.0,2.48488712310791,0.0833333358168602
77,False,2,32,0.01,0.2,2.484886884689331,0.0833333358168602
78,False,2,32,0.01,0.4,2.48488712310791,0.0833333358168602
79,False,2,32,0.01,0.6,2.484886646270752,0.0833333358168602
80,False,2,64,0.0,0.0,0.3996538817882538,0.7737946510314941
81,False,2,64,0.0,0.2,0.3994015753269196,0.7719535827636719
82,False,2,64,0.0,0.4,0.3994052708148956,0.7726830840110779
83,False,2,64,0.0,0.6,0.39902862906456,0.7746283411979675
84,False,2,64,0.0001,0.0,0.40585601329803467,0.7738988399505615
85,False,2,64,0.0001,0.2,0.409529834985733,0.7736209630966187
86,False,2,64,0.0001,0.4,0.41235873103141785,0.7732388377189636
87,False,2,64,0.0001,0.6,0.4211581349372864,0.7738988399505615
88,False,2,64,0.001,0.0,0.4649595022201538,0.7758440971374512
89,False,2,64,0.001,0.2,0.6218548417091371,0.7098096609115601
90,False,2,64,0.001,0.4,0.4488072097301483,0.7699388861656189
91,False,2,64,0.001,0.6,0.4704850614070892,0.7724398970603943
92,False,2,64,0.01,0.0,2.48488712310791,0.0833333358168602
93,False,2,64,0.01,0.2,2.48488712310791,0.0833333358168602
94,False,2,64,0.01,0.4,2.484886646270752,0.0833333358168602
95,False,2,64,0.01,0.6,2.484902620315552,0.0833333358168602
96,True,1,16,0.0,0.0,0.3998379707336426,0.7733430862426758
97,True,1,16,0.0,0.2,0.399322122335434,0.7735167145729065
98,True,1,16,0.0,0.4,0.3993264436721802,0.7733083367347717
99,True,1,16,0.0,0.6,0.3995988368988037,0.776121973991394
100,True,1,16,0.0001,0.0,0.4027944505214691,0.77202308177948
101,True,1,16,0.0001,0.2,0.40446215867996216,0.7721620202064514
102,True,1,16,0.0001,0.4,0.409551203250885,0.7753230333328247
103,True,1,16,0.0001,0.6,0.4167841672897339,0.7738640904426575
104,True,1,16,0.001,0.0,0.4099506139755249,0.7734125256538391
105,True,1,16,0.001,0.2,0.4133041203022003,0.7729609608650208
106,True,1,16,0.001,0.4,0.41937991976737976,0.7738988399505615
107,True,1,16,0.001,0.6,0.43043506145477295,0.7751146554946899
108,True,1,16,0.01,0.0,0.4339622259140015,0.7725093960762024
109,True,1,16,0.01,0.2,0.4484114646911621,0.7724051475524902
110,True,1,16,0.01,0.4,0.4916815459728241,0.7740030288696289
111,True,1,16,0.01,0.6,0.4961652159690857,0.7757399082183838
112,True,1,32,0.0,0.0,0.3997592926025391,0.7757399082183838
113,True,1,32,0.0,0.2,0.3997515439987183,0.7731693983078003
114,True,1,32,0.0,0.4,0.3994562327861786,0.7731346487998962
115,True,1,32,0.0,0.6,0.3994536101818085,0.7735862135887146
116,True,1,32,0.0001,0.0,0.4025042951107025,0.7728914618492126
117,True,1,32,0.0001,0.2,0.4046185910701752,0.7725440859794617
118,True,1,32,0.0001,0.4,0.4045599699020386,0.7731346487998962
119,True,1,32,0.0001,0.6,0.40995705127716064,0.7740030288696289
120,True,1,32,0.001,0.0,0.4112027287483215,0.7749756574630737
121,True,1,32,0.001,0.2,0.41309913992881775,0.7726135849952698
122,True,1,32,0.001,0.4,0.41492614150047297,0.7710504531860352
123,True,1,32,0.001,0.6,0.42220398783683777,0.7711893916130066
124,True,1,32,0.01,0.0,0.4338199198246002,0.7724746465682983
125,True,1,32,0.01,0.2,0.4525249898433685,0.7734125256538391
126,True,1,32,0.01,0.4,0.4817067980766296,0.7728567719459534
127,True,1,32,0.01,0.6,0.5295618176460266,0.7728220224380493
128,True,1,64,0.0,0.0,0.39966055750846863,0.7721272706985474
129,True,1,64,0.0,0.2,0.3995429575443268,0.7735514640808105
130,True,1,64,0.0,0.4,0.39931002259254456,0.7745588421821594
131,True,1,64,0.0,0.6,0.3994397222995758,0.7725440859794617
132,True,1,64,0.0001,0.0,0.4019059836864472,0.7723357081413269
133,True,1,64,0.0001,0.2,0.4024436473846436,0.7726830840110779
134,True,1,64,0.0001,0.4,0.4042050540447235,0.7730998992919922
135,True,1,64,0.0001,0.6,0.40756237506866455,0.7731693983078003
136,True,1,64,0.001,0.0,0.4102348387241364,0.7730304002761841
137,True,1,64,0.001,0.2,0.4109502136707306,0.7717451453208923
138,True,1,64,0.001,0.4,0.4131332039833069,0.7711893916130066
139,True,1,64,0.001,0.6,0.4196619987487793,0.7722314596176147
140,True,1,64,0.01,0.0,0.4393243193626404,0.772057831287384
141,True,1,64,0.01,0.2,0.4633632302284241,0.7733430862426758
142,True,1,64,0.01,0.4,0.4759102761745453,0.7734820246696472
143,True,1,64,0.01,0.6,0.5226843953132629,0.7735862135887146
144,True,2,16,0.0,0.0,0.3997380137443543,0.7742809653282166
145,True,2,16,0.0,0.2,0.3992223739624024,0.7738988399505615
146,True,2,16,0.0,0.4,0.3991582989692688,0.7731346487998962
147,True,2,16,0.0,0.6,0.3991435170173645,0.7748714685440063
148,True,2,16,0.0001,0.0,0.4019447565078736,0.772057831287384
149,True,2,16,0.0001,0.2,0.4070052206516266,0.7730998992919922
150,True,2,16,0.0001,0.4,0.4125306904315949,0.7738988399505615
151,True,2,16,0.0001,0.6,0.4304332435131073,0.7727177739143372
152,True,2,16,0.001,0.0,0.4142253994941712,0.772370457649231
153,True,2,16,0.001,0.2,0.4206932485103607,0.7725788354873657
154,True,2,16,0.001,0.4,0.4300607144832611,0.774037778377533
155,True,2,16,0.001,0.6,0.4467180669307709,0.7724746465682983
156,True,2,16,0.01,0.0,2.4848873615264893,0.0833333358168602
157,True,2,16,0.01,0.2,2.4848873615264893,0.0833333358168602
158,True,2,16,0.01,0.4,2.4848878383636475,0.0833333358168602
159,True,2,16,0.01,0.6,2.484898805618286,0.0833333358168602
160,True,2,32,0.0,0.0,0.399546355009079,0.7737599015235901
161,True,2,32,0.0,0.2,0.39924201369285583,0.772057831287384
162,True,2,32,0.0,0.4,0.3993470668792725,0.7735167145729065
163,True,2,32,0.0,0.6,0.39919859170913696,0.7724746465682983
164,True,2,32,0.0001,0.0,0.4023579657077789,0.7726483345031738
165,True,2,32,0.0001,0.2,0.4092057049274445,0.772370457649231
166,True,2,32,0.0001,0.4,0.4088521897792816,0.7728220224380493
167,True,2,32,0.0001,0.6,0.4147018790245056,0.7707378268241882
168,True,2,32,0.001,0.0,0.4142588973045349,0.7728914618492126
169,True,2,32,0.001,0.2,0.422095388174057,0.7727872729301453
170,True,2,32,0.001,0.4,0.4287736713886261,0.7745588421821594
171,True,2,32,0.001,0.6,0.43890833854675293,0.774037778377533
172,True,2,32,0.01,0.0,2.4848825931549072,0.0833333358168602
173,True,2,32,0.01,0.2,2.48488712310791,0.0833333358168602
174,True,2,32,0.01,0.4,2.48488712310791,0.0833333358168602
175,True,2,32,0.01,0.6,2.484890937805176,0.0833333358168602
176,True,2,64,0.0,0.0,0.39949822425842285,0.7726830840110779
177,True,2,64,0.0,0.2,0.39936214685440063,0.7754272818565369
178,True,2,64,0.0,0.4,0.39945322275161743,0.7711198925971985
179,True,2,64,0.0,0.6,0.39919084310531616,0.7728220224380493
180,True,2,64,0.0001,0.0,0.40251657366752625,0.7715020179748535
181,True,2,64,0.0001,0.2,0.4067976772785187,0.7722314596176147
182,True,2,64,0.0001,0.4,0.4083448052406311,0.7719188332557678
183,True,2,64,0.0001,0.6,0.4117692708969116,0.7706335783004761
184,True,2,64,0.001,0.0,0.41582074761390686,0.7743504047393799
185,True,2,64,0.001,0.2,0.4216485321521759,0.7727525234222412
186,True,2,64,0.001,0.4,0.4328696131706238,0.77202308177948
187,True,2,64,0.001,0.6,0.4562700688838959,0.7735167145729065
188,True,2,64,0.01,0.0,2.48488712310791,0.0833333358168602
189,True,2,64,0.01,0.2,2.484886646270752,0.0833333358168602
190,True,2,64,0.01,0.4,2.48488712310791,0.0833333358168602
191,True,2,64,0.01,0.6,2.4848852157592773,0.0833333358168602
