,Bidirectional,Nr_layers,Layer_size,Regularization,Dropout,Loss,Accuracy
66,False,2,32,0.0,0.4,0.4666136205196381,0.743433952331543
67,False,2,32,0.0,0.6,0.4668009281158447,0.743433952331543
68,False,2,32,0.0001,0.0,0.4783792495727539,0.7399712800979614
69,False,2,32,0.0001,0.2,0.4882754683494568,0.7408859133720398
70,False,2,32,0.0001,0.4,0.4881958961486816,0.7403632402420044
71,False,2,32,0.0001,0.6,0.5115427374839783,0.7408859133720398
72,False,2,32,0.001,0.0,0.4955032765865326,0.7420619130134583
73,False,2,32,0.001,0.2,0.5211095809936523,0.7421272993087769
74,False,2,32,0.001,0.4,0.5400684475898743,0.7391872406005859
75,False,2,32,0.001,0.6,0.5992636680603027,0.7423886060714722
76,False,2,32,0.01,0.0,2.4558913707733154,0.15673592686653134
77,False,2,32,0.01,0.2,2.4558897018432617,0.15673592686653134
78,False,2,32,0.01,0.4,2.455885887145996,0.15673592686653134
79,False,2,32,0.01,0.6,2.455883026123047,0.15673592686653134
80,False,2,64,0.0,0.0,0.4664725363254547,0.7439566254615784
81,False,2,64,0.0,0.2,0.4669263362884522,0.7389259338378906
82,False,2,64,0.0,0.4,0.4669104218482971,0.7395792603492737
83,False,2,64,0.0,0.6,0.4672648012638092,0.7401672601699829
84,False,2,64,0.0001,0.0,0.4757789969444275,0.7419312596321106
85,False,2,64,0.0001,0.2,0.4866694509983063,0.7417352795600891
86,False,2,64,0.0001,0.4,0.4897409677505493,0.7427806258201599
87,False,2,64,0.0001,0.6,0.4982320070266724,0.7420619130134583
88,False,2,64,0.001,0.0,0.4979611933231354,0.7402325868606567
89,False,2,64,0.001,0.2,0.5206311345100403,0.7408859133720398
90,False,2,64,0.001,0.4,0.5406245589256287,0.7403632402420044
91,False,2,64,0.001,0.6,0.5807327032089233,0.7409512400627136
92,False,2,64,0.01,0.0,2.4558897018432617,0.15673592686653134
93,False,2,64,0.01,0.2,2.455897092819214,0.15673592686653134
94,False,2,64,0.01,0.4,2.4558889865875244,0.15673592686653134
95,False,2,64,0.01,0.6,2.45589280128479,0.15673592686653134
96,True,1,16,0.0,0.0,0.4676243960857392,0.7406246066093445
97,True,1,16,0.0,0.2,0.4667028486728668,0.7440872788429259
98,True,1,16,0.0,0.4,0.4666984379291534,0.7438259720802307
99,True,1,16,0.0,0.6,0.4668234288692474,0.7420619130134583
100,True,1,16,0.0001,0.0,0.471200555562973,0.7389259338378906
101,True,1,16,0.0001,0.2,0.4738362729549408,0.7411472797393799
102,True,1,16,0.0001,0.4,0.4765468239784241,0.7419965863227844
103,True,1,16,0.0001,0.6,0.4815154373645783,0.7395792603492737
104,True,1,16,0.001,0.0,0.4832696318626404,0.7416699528694153
105,True,1,16,0.001,0.2,0.4885969758033752,0.7411472797393799
106,True,1,16,0.001,0.4,0.4902456402778626,0.7434992790222168
107,True,1,16,0.001,0.6,0.4983499646186829,0.7397752404212952
108,True,1,16,0.01,0.0,0.5296504497528076,0.7442179322242737
109,True,1,16,0.01,0.2,0.5617791414260864,0.7402979135513306
110,True,1,16,0.01,0.4,0.6420870423316956,0.7393178939819336
111,True,1,16,0.01,0.6,0.9227914214134216,0.6507905125617981
112,True,1,32,0.0,0.0,0.4672046601772308,0.7418659329414368
113,True,1,32,0.0,0.2,0.4666683077812195,0.7413432598114014
114,True,1,32,0.0,0.4,0.4665578305721283,0.7425845861434937
115,True,1,32,0.0,0.6,0.4674037992954254,0.7422579526901245
116,True,1,32,0.0001,0.0,0.4719133079051971,0.742453932762146
117,True,1,32,0.0001,0.2,0.4726349711418152,0.7427806258201599
118,True,1,32,0.0001,0.4,0.4749580025672913,0.7404285669326782
119,True,1,32,0.0001,0.6,0.4771527051925659,0.7417352795600891
120,True,1,32,0.001,0.0,0.48272505402565,0.7427152991294861
121,True,1,32,0.001,0.2,0.483180433511734,0.7402325868606567
122,True,1,32,0.001,0.4,0.4858034253120422,0.7393832206726074
123,True,1,32,0.001,0.6,0.4960755407810211,0.7416046261787415
124,True,1,32,0.01,0.0,0.52259361743927,0.7396445870399475
125,True,1,32,0.01,0.2,0.5552259087562561,0.7402979135513306
126,True,1,32,0.01,0.4,0.6426430344581604,0.7387952208518982
127,True,1,32,0.01,0.6,0.940298557281494,0.6502025127410889
128,True,1,64,0.0,0.0,0.4689118564128876,0.742453932762146
129,True,1,64,0.0,0.2,0.4678995609283447,0.7387298941612244
130,True,1,64,0.0,0.4,0.4671869575977325,0.7440219521522522
131,True,1,64,0.0,0.6,0.4668253660202026,0.7410165667533875
132,True,1,64,0.0001,0.0,0.4794447422027588,0.7379459142684937
133,True,1,64,0.0001,0.2,0.472748339176178,0.7412126064300537
134,True,1,64,0.0001,0.4,0.4758513867855072,0.7404285669326782
135,True,1,64,0.0001,0.6,0.47661492228508,0.7404285669326782
136,True,1,64,0.001,0.0,0.4807838499546051,0.7419312596321106
137,True,1,64,0.001,0.2,0.4887296557426453,0.7416046261787415
138,True,1,64,0.001,0.4,0.4879958629608154,0.7426499128341675
139,True,1,64,0.001,0.6,0.4946667850017548,0.7434992790222168
140,True,1,64,0.01,0.0,0.5281992554664612,0.7401019334793091
141,True,1,64,0.01,0.2,0.6074203252792358,0.7402979135513306
142,True,1,64,0.01,0.4,0.8297833204269409,0.6799947619438171
143,True,1,64,0.01,0.6,0.7191886901855469,0.721089780330658
144,True,2,16,0.0,0.0,0.4684152007102966,0.7431725859642029
145,True,2,16,0.0,0.2,0.4670737683773041,0.7411472797393799
146,True,2,16,0.0,0.4,0.4673727154731751,0.743433952331543
147,True,2,16,0.0,0.6,0.4662777483463288,0.7464392781257629
148,True,2,16,0.0001,0.0,0.470923513174057,0.7466353178024292
149,True,2,16,0.0001,0.2,0.4752361178398132,0.7419312596321106
150,True,2,16,0.0001,0.4,0.4773236215114594,0.7393178939819336
151,True,2,16,0.0001,0.6,0.4886645078659058,0.7396445870399475
152,True,2,16,0.001,0.0,0.4802820980548858,0.7408859133720398
153,True,2,16,0.001,0.2,0.4892842769622803,0.7421926259994507
154,True,2,16,0.001,0.4,0.4971865713596344,0.7429112792015076
155,True,2,16,0.001,0.6,0.5071619749069214,0.7418659329414368
156,True,2,16,0.01,0.0,2.4558918476104736,0.15673592686653134
157,True,2,16,0.01,0.2,2.455883264541626,0.15673592686653134
158,True,2,16,0.01,0.4,2.455886125564575,0.15673592686653134
159,True,2,16,0.01,0.6,2.455887794494629,0.15673592686653134
160,True,2,32,0.0,0.0,0.4668292105197906,0.740820586681366
161,True,2,32,0.0,0.2,0.4672989249229431,0.7409512400627136
162,True,2,32,0.0,0.4,0.4671770334243774,0.7395792603492737
163,True,2,32,0.0,0.6,0.4664520919322968,0.7436952590942383
164,True,2,32,0.0001,0.0,0.4709663987159729,0.742453932762146
165,True,2,32,0.0001,0.2,0.4749568700790405,0.7404285669326782
166,True,2,32,0.0001,0.4,0.478017121553421,0.7396445870399475
167,True,2,32,0.0001,0.6,0.4831002056598663,0.7401672601699829
168,True,2,32,0.001,0.0,0.4816771447658539,0.7412126064300537
169,True,2,32,0.001,0.2,0.488253116607666,0.743433952331543
170,True,2,32,0.001,0.4,0.4909499883651733,0.7435646057128906
171,True,2,32,0.001,0.6,0.504242479801178,0.7427152991294861
172,True,2,32,0.01,0.0,2.455887794494629,0.15673592686653134
173,True,2,32,0.01,0.2,2.4558873176574707,0.15673592686653134
174,True,2,32,0.01,0.4,2.4558892250061035,0.15673592686653134
175,True,2,32,0.01,0.6,2.455896615982056,0.15673592686653134
176,True,2,64,0.0,0.0,0.4665136337280274,0.7440872788429259
177,True,2,64,0.0,0.2,0.4667753875255585,0.7404285669326782
178,True,2,64,0.0,0.4,0.4674513936042786,0.7421272993087769
179,True,2,64,0.0,0.6,0.4665971696376801,0.7425845861434937
180,True,2,64,0.0001,0.0,0.47138965129852295,0.740820586681366
181,True,2,64,0.0001,0.2,0.4743397831916809,0.7423886060714722
182,True,2,64,0.0001,0.4,0.4758085310459137,0.7404285669326782
183,True,2,64,0.0001,0.6,0.4779677093029022,0.7402325868606567
184,True,2,64,0.001,0.0,0.4843820631504059,0.7427806258201599
185,True,2,64,0.001,0.2,0.4912716150283814,0.7416699528694153
186,True,2,64,0.001,0.4,0.491407573223114,0.7425192594528198
187,True,2,64,0.001,0.6,0.5062840580940247,0.7397099137306213
188,True,2,64,0.01,0.0,2.4558920860290527,0.15673592686653137
189,True,2,64,0.01,0.2,2.455893039703369,0.15673592686653137
190,True,2,64,0.01,0.4,2.4558942317962646,0.15673592686653137
191,True,2,64,0.01,0.6,2.4558911323547363,0.15673592686653137
