,Bidirectional,Nr_layers,Layer_size,Regularization,Dropout,Loss,Accuracy
30,False,1,32,0.01,0.4,0.3778046071529389,0.8045677542686462
31,False,1,32,0.01,0.6,0.4029894471168518,0.8045677542686462
32,False,1,64,0.0,0.0,0.2697891891002655,0.8033954501152039
33,False,1,64,0.0,0.2,0.2697824239730835,0.8054144382476807
34,False,1,64,0.0,0.4,0.2696686685085297,0.8036776781082153
35,False,1,64,0.0,0.6,0.2695966362953186,0.8035473823547363
36,False,1,64,0.0001,0.0,0.27195826172828674,0.8045677542686462
37,False,1,64,0.0001,0.2,0.2726845145225525,0.8046329021453857
38,False,1,64,0.0001,0.4,0.2731219530105591,0.8046329021453857
39,False,1,64,0.0001,0.6,0.27541959285736084,0.804871678352356
40,False,1,64,0.001,0.0,0.2796026766300201,0.8046329021453857
41,False,1,64,0.001,0.2,0.2849586308002472,0.8045677542686462
42,False,1,64,0.001,0.4,0.2881946861743927,0.8045677542686462
43,False,1,64,0.001,0.6,0.2935868799686432,0.8045677542686462
44,False,1,64,0.01,0.0,0.29969924688339233,0.8045677542686462
45,False,1,64,0.01,0.2,0.3376521468162537,0.8045677542686462
46,False,1,64,0.01,0.4,0.37745746970176697,0.8045677542686462
47,False,1,64,0.01,0.6,0.4097802639007568,0.8045677542686462
48,False,2,16,0.0,0.0,0.2697744965553284,0.8052842020988464
49,False,2,16,0.0,0.2,0.2695907950401306,0.8036993741989136
50,False,2,16,0.0,0.4,0.26959672570228577,0.8042638301849365
51,False,2,16,0.0,0.6,0.2701616585254669,0.8030697703361511
52,False,2,16,0.0001,0.0,0.2719670534133911,0.8046329021453857
53,False,2,16,0.0001,0.2,0.2788645923137665,0.8045677542686462
54,False,2,16,0.0001,0.4,0.2907179296016693,0.8045677542686462
55,False,2,16,0.0001,0.6,0.32357439398765564,0.8045677542686462
56,False,2,16,0.001,0.0,0.2828035354614258,0.8045677542686462
57,False,2,16,0.001,0.2,0.2959940433502197,0.8045677542686462
58,False,2,16,0.001,0.4,0.31785401701927185,0.8045677542686462
59,False,2,16,0.001,0.6,0.3476746380329132,0.8045677542686462
60,False,2,16,0.01,0.0,3.1599385738372803,0.0555555559694767
61,False,2,16,0.01,0.2,3.159940004348755,0.0555555559694767
62,False,2,16,0.01,0.4,3.1599390506744385,0.0555555559694767
63,False,2,16,0.01,0.6,3.1599390506744385,0.0555555559694767
64,False,2,32,0.0,0.0,0.2698216736316681,0.8032651543617249
65,False,2,32,0.0,0.2,0.26970750093460083,0.804307222366333
66,False,2,32,0.0,0.4,0.26998424530029297,0.8048282861709595
67,False,2,32,0.0,0.6,0.26959282159805303,0.8060223460197449
68,False,2,32,0.0001,0.0,0.2721118330955505,0.8036776781082153
69,False,2,32,0.0001,0.2,0.2747741341590881,0.8045677542686462
70,False,2,32,0.0001,0.4,0.27816057205200195,0.8045677542686462
71,False,2,32,0.0001,0.6,0.2917482554912567,0.8045677542686462
72,False,2,32,0.001,0.0,0.281487375497818,0.8045677542686462
73,False,2,32,0.001,0.2,0.2937794029712677,0.8045677542686462
74,False,2,32,0.001,0.4,0.3095082640647888,0.8045677542686462
75,False,2,32,0.001,0.6,0.33524420857429504,0.8045677542686462
76,False,2,32,0.01,0.0,3.159937858581543,0.0555555559694767
77,False,2,32,0.01,0.2,3.1599390506744385,0.0555555559694767
78,False,2,32,0.01,0.4,3.159940004348755,0.0555555559694767
79,False,2,32,0.01,0.6,3.159938335418701,0.0555555559694767
80,False,2,64,0.0,0.0,0.2696507275104523,0.8043723702430725
81,False,2,64,0.0,0.2,0.2696760594844818,0.8038730621337891
82,False,2,64,0.0,0.4,0.26961758732795715,0.8038947582244873
83,False,2,64,0.0,0.6,0.2696182131767273,0.8038513064384459
84,False,2,64,0.0001,0.0,0.27226316928863525,0.8045677542686462
85,False,2,64,0.0001,0.2,0.2744885981082916,0.8046329021453857
86,False,2,64,0.0001,0.4,0.2759436666965485,0.8045677542686462
87,False,2,64,0.0001,0.6,0.28132203221321106,0.8045677542686462
88,False,2,64,0.001,0.0,0.28313231468200684,0.8045677542686462
89,False,2,64,0.001,0.2,0.2954723834991455,0.8045677542686462
90,False,2,64,0.001,0.4,0.3040818572044373,0.8045677542686462
91,False,2,64,0.001,0.6,0.3190281093120575,0.8045677542686462
92,False,2,64,0.01,0.0,3.1599392890930176,0.0555555559694767
93,False,2,64,0.01,0.2,3.159937858581543,0.0555555559694767
94,False,2,64,0.01,0.4,3.1599385738372803,0.0555555559694767
95,False,2,64,0.01,0.6,3.1599366664886475,0.0555555559694767
96,True,1,16,0.0,0.0,0.2697329819202423,0.8054144382476807
97,True,1,16,0.0,0.2,0.2696564793586731,0.8046111464500427
98,True,1,16,0.0,0.4,0.27039480209350586,0.8060005903244019
99,True,1,16,0.0,0.6,0.2698748409748077,0.8060440421104431
100,True,1,16,0.0001,0.0,0.2719597816467285,0.8046329021453857
101,True,1,16,0.0001,0.2,0.27302131056785583,0.8039599061012268
102,True,1,16,0.0001,0.4,0.2746672034263611,0.8032217621803284
103,True,1,16,0.0001,0.6,0.27752330899238586,0.8030697703361511
104,True,1,16,0.001,0.0,0.2802148759365082,0.8045677542686462
105,True,1,16,0.001,0.2,0.28730785846710205,0.8045677542686462
106,True,1,16,0.001,0.4,0.2931257486343384,0.8046329021453857
107,True,1,16,0.001,0.6,0.3054006099700928,0.8045677542686462
108,True,1,16,0.01,0.0,0.30430811643600464,0.8045677542686462
109,True,1,16,0.01,0.2,0.3566627502441406,0.8045677542686462
110,True,1,16,0.01,0.4,0.369806170463562,0.8045677542686462
111,True,1,16,0.01,0.6,0.4193477928638458,0.8032651543617249
112,True,1,32,0.0,0.0,0.2697010934352875,0.8033736944198608
113,True,1,32,0.0,0.2,0.2701110243797302,0.8056315183639526
114,True,1,32,0.0,0.4,0.2710407078266144,0.8039381504058838
115,True,1,32,0.0,0.6,0.27015239000320435,0.8035690784454346
116,True,1,32,0.0001,0.0,0.2731478214263916,0.8050888180732727
117,True,1,32,0.0001,0.2,0.2732010781764984,0.8046329021453857
118,True,1,32,0.0001,0.4,0.27347177267074585,0.8043289184570312
119,True,1,32,0.0001,0.6,0.27487313747406006,0.8046329021453857
120,True,1,32,0.001,0.0,0.28059059381484985,0.8045677542686462
121,True,1,32,0.001,0.2,0.28645214438438416,0.8045677542686462
122,True,1,32,0.001,0.4,0.28829115629196167,0.8045677542686462
123,True,1,32,0.001,0.6,0.2961455285549164,0.8045677542686462
124,True,1,32,0.01,0.0,0.3151564300060272,0.8045677542686462
125,True,1,32,0.01,0.2,0.34951984882354736,0.8045677542686462
126,True,1,32,0.01,0.4,0.3881694972515106,0.8045677542686462
127,True,1,32,0.01,0.6,0.42454633116722107,0.8045677542686462
128,True,1,64,0.0,0.0,0.2698529362678528,0.8030914664268494
129,True,1,64,0.0,0.2,0.2697012722492218,0.8037862181663513
130,True,1,64,0.0,0.4,0.26961076259613037,0.8047848343849182
131,True,1,64,0.0,0.6,0.2700405716896057,0.8038947582244873
132,True,1,64,0.0001,0.0,0.27173706889152527,0.8046329021453857
133,True,1,64,0.0001,0.2,0.27254632115364075,0.8046329021453857
134,True,1,64,0.0001,0.4,0.2732037901878357,0.8046329021453857
135,True,1,64,0.0001,0.6,0.27341705560684204,0.8046329021453857
136,True,1,64,0.001,0.0,0.28201186656951904,0.8045677542686462
137,True,1,64,0.001,0.2,0.28650322556495667,0.8045677542686462
138,True,1,64,0.001,0.4,0.2893548309803009,0.8045677542686462
139,True,1,64,0.001,0.6,0.2928365170955658,0.8045677542686462
140,True,1,64,0.01,0.0,0.31750214099884033,0.8045677542686462
141,True,1,64,0.01,0.2,0.35502737760543823,0.8045677542686462
142,True,1,64,0.01,0.4,0.3688948154449463,0.8045677542686462
143,True,1,64,0.01,0.6,0.4014767110347748,0.8045677542686462
144,True,2,16,0.0,0.0,0.2696618139743805,0.804307222366333
145,True,2,16,0.0,0.2,0.270004004240036,0.8045243620872498
146,True,2,16,0.0,0.4,0.2696651220321655,0.8032651543617249
147,True,2,16,0.0,0.6,0.2696816623210907,0.8039164543151855
148,True,2,16,0.0001,0.0,0.27187255024909973,0.8030697703361511
149,True,2,16,0.0001,0.2,0.2731863856315613,0.8045677542686462
150,True,2,16,0.0001,0.4,0.27561530470848083,0.8045677542686462
151,True,2,16,0.0001,0.6,0.280757874250412,0.8045677542686462
152,True,2,16,0.001,0.0,0.28204914927482605,0.8045677542686462
153,True,2,16,0.001,0.2,0.2913699448108673,0.8045677542686462
154,True,2,16,0.001,0.4,0.29846763610839844,0.8061308860778809
155,True,2,16,0.001,0.6,0.3214835822582245,0.8045677542686462
156,True,2,16,0.01,0.0,3.1599416732788086,0.0555555559694767
157,True,2,16,0.01,0.2,3.159942150115967,0.0555555559694767
158,True,2,16,0.01,0.4,3.1599414348602295,0.0555555559694767
159,True,2,16,0.01,0.6,3.1599392890930176,0.0555555559694767
160,True,2,32,0.0,0.0,0.26978030800819397,0.8063696622848511
161,True,2,32,0.0,0.2,0.26974213123321533,0.8054578900337219
162,True,2,32,0.0,0.4,0.2700718641281128,0.8060440421104431
163,True,2,32,0.0,0.6,0.2696772515773773,0.8055664300918579
164,True,2,32,0.0001,0.0,0.2719646096229553,0.8045677542686462
165,True,2,32,0.0001,0.2,0.27304500341415405,0.8040684461593628
166,True,2,32,0.0001,0.4,0.27430588006973267,0.8045677542686462
167,True,2,32,0.0001,0.6,0.27688032388687134,0.8045677542686462
168,True,2,32,0.001,0.0,0.28362104296684265,0.8045677542686462
169,True,2,32,0.001,0.2,0.28977087140083313,0.8045677542686462
170,True,2,32,0.001,0.4,0.2972342073917389,0.8045677542686462
171,True,2,32,0.001,0.6,0.30866387486457825,0.8045677542686462
172,True,2,32,0.01,0.0,3.1599385738372803,0.0555555559694767
173,True,2,32,0.01,0.2,3.1599392890930176,0.0555555559694767
174,True,2,32,0.01,0.4,3.1599392890930176,0.0555555559694767
175,True,2,32,0.01,0.6,3.159942626953125,0.0555555559694767
176,True,2,64,0.0,0.0,0.2696107029914856,0.8051973581314087
177,True,2,64,0.0,0.2,0.2698403596878052,0.8040032982826233
178,True,2,64,0.0,0.4,0.26973769068717957,0.8031566143035889
179,True,2,64,0.0,0.6,0.26962122321128845,0.8054795861244202
180,True,2,64,0.0001,0.0,0.272242933511734,0.8056098222732544
181,True,2,64,0.0001,0.2,0.27335312962532043,0.8045677542686462
182,True,2,64,0.0001,0.4,0.2743675410747528,0.8046329021453857
183,True,2,64,0.0001,0.6,0.27528056502342224,0.8045677542686462
184,True,2,64,0.001,0.0,0.28252485394477844,0.8045677542686462
185,True,2,64,0.001,0.2,0.2918717563152313,0.8045677542686462
186,True,2,64,0.001,0.4,0.29869839549064636,0.8045677542686462
187,True,2,64,0.001,0.6,0.30416229367256165,0.8045677542686462
188,True,2,64,0.01,0.0,3.159940242767334,0.0555555559694767
189,True,2,64,0.01,0.2,3.159937858581543,0.0555555559694767
190,True,2,64,0.01,0.4,3.1599392890930176,0.0555555559694767
191,True,2,64,0.01,0.6,3.159940242767334,0.0555555559694767
