,Bidirectional,Nr_layers,Layer_size,Regularization,Dropout,Loss,Accuracy
0,False,1,16,0.0,0.0,0.3281157314777374,0.7666203379631042
1,False,1,16,0.0,0.2,0.3308639228343964,0.7695032954216003
2,False,1,16,0.0,0.4,0.3280618786811829,0.7661340832710266
3,False,1,16,0.0,0.6,0.33099886775016785,0.7707884907722473
4,False,1,16,0.0001,0.0,0.3411332666873932,0.7677318453788757
5,False,1,16,0.0001,0.2,0.3476827144622803,0.770024299621582
6,False,1,16,0.0001,0.4,0.3555378317832947,0.7691212296485901
7,False,1,16,0.0001,0.6,0.36538708209991455,0.7716915607452393
8,False,1,16,0.001,0.0,0.35809525847435,0.7712053060531616
9,False,1,16,0.001,0.2,0.3622485101222992,0.7683223485946655
10,False,1,16,0.001,0.4,0.3737181425094605,0.7687738537788391
11,False,1,16,0.001,0.6,0.3822052478790283,0.7698853611946106
12,False,1,16,0.01,0.0,0.3984296917915344,0.7723862528800964
13,False,1,16,0.01,0.2,0.423675000667572,0.771274745464325
14,False,1,16,0.01,0.4,0.4468189775943756,0.7694685459136963
15,False,1,16,0.01,0.6,0.4873836934566498,0.7685654759407043
16,False,1,32,0.0,0.0,0.3317883610725403,0.7682528495788574
17,False,1,32,0.0,0.2,0.32883602380752563,0.7691906690597534
18,False,1,32,0.0,0.4,0.3272596597671509,0.7717263102531433
19,False,1,32,0.0,0.6,0.3274552226066589,0.7703369259834291
20,False,1,32,0.0001,0.0,0.3392955958843231,0.7695380449295044
21,False,1,32,0.0001,0.2,0.34518691897392273,0.7683570981025696
22,False,1,32,0.0001,0.4,0.3559711277484894,0.7681834101676941
23,False,1,32,0.0001,0.6,0.3594111204147339,0.7723862528800964
24,False,1,32,0.001,0.0,0.3580146431922913,0.7716220617294312
25,False,1,32,0.001,0.2,0.3607237339019776,0.7711358070373535
26,False,1,32,0.001,0.4,0.3678025603294373,0.7701632380485535
27,False,1,32,0.001,0.6,0.3832273483276367,0.7697117328643799
28,False,1,32,0.01,0.0,0.4036931097507477,0.7691559791564941
29,False,1,32,0.01,0.2,0.4122682809829712,0.7716220617294312
30,False,1,32,0.01,0.4,0.4437069594860077,0.7664467096328735
31,False,1,32,0.01,0.6,0.4738014936447144,0.7683570981025696
32,False,1,64,0.0,0.0,0.3279782831668854,0.7690864801406859
33,False,1,64,0.0,0.2,0.32754480838775635,0.7687044143676758
34,False,1,64,0.0,0.4,0.3272288739681244,0.7704063653945923
35,False,1,64,0.0,0.6,0.3280936479568481,0.7676970958709717
36,False,1,64,0.0001,0.0,0.3408466875553131,0.7709968686103821
37,False,1,64,0.0001,0.2,0.3432491421699524,0.769433856010437
38,False,1,64,0.0001,0.4,0.3477965295314789,0.7700590491294861
39,False,1,64,0.0001,0.6,0.35708215832710266,0.7651267647743225
40,False,1,64,0.001,0.0,0.3542683720588684,0.769989550113678
41,False,1,64,0.001,0.2,0.360663652420044,0.7668287754058838
42,False,1,64,0.001,0.4,0.3650812804698944,0.7689475417137146
43,False,1,64,0.001,0.6,0.3749543130397797,0.7676624059677124
44,False,1,64,0.01,0.0,0.3896586000919342,0.7712053060531616
45,False,1,64,0.01,0.2,0.41972190141677856,0.7684959769248962
46,False,1,64,0.01,0.4,0.4400308132171631,0.7715178728103638
47,False,1,64,0.01,0.6,0.457044929265976,0.7704411149024963
48,False,2,16,0.0,0.0,0.3285466730594635,0.7664467096328735
49,False,2,16,0.0,0.2,0.32750439643859863,0.7668287754058838
50,False,2,16,0.0,0.4,0.32897457480430603,0.7702327370643616
51,False,2,16,0.0,0.6,0.33707618713378906,0.7720041871070862
52,False,2,16,0.0001,0.0,0.3449575901031494,0.7701979875564575
53,False,2,16,0.0001,0.2,0.3690597712993622,0.7668634653091431
54,False,2,16,0.0001,0.4,0.38894757628440857,0.7688781023025513
55,False,2,16,0.0001,0.6,0.4389668107032776,0.7726988792419434
56,False,2,16,0.001,0.0,0.3671383857727051,0.7695380449295044
57,False,2,16,0.001,0.2,0.3805493116378784,0.7684265375137329
58,False,2,16,0.001,0.4,0.4240210056304932,0.767523467540741
59,False,2,16,0.001,0.6,0.5381149649620056,0.7706495523452759
60,False,2,16,0.01,0.0,2.383694648742676,0.10000000149011612
61,False,2,16,0.01,0.2,2.3836944103240967,0.10000000149011612
62,False,2,16,0.01,0.4,2.3836958408355717,0.10000000149011612
63,False,2,16,0.01,0.6,2.383692979812622,0.10000000149011612
64,False,2,32,0.0,0.0,0.32811781764030457,0.7664467096328735
65,False,2,32,0.0,0.2,0.327919602394104,0.7691559791564941
66,False,2,32,0.0,0.4,0.3277454674243927,0.7666898369789124
67,False,2,32,0.0,0.6,0.3290973305702209,0.7683917880058289
68,False,2,32,0.0001,0.0,0.3442018926143646,0.771899938583374
69,False,2,32,0.0001,0.2,0.3636585175991057,0.7723862528800964
70,False,2,32,0.0001,0.4,0.37734586000442505,0.7715526223182678
71,False,2,32,0.0001,0.6,0.40817514061927795,0.7709968686103821
72,False,2,32,0.001,0.0,0.3779301047325134,0.7670719027519226
73,False,2,32,0.001,0.2,0.3919064700603485,0.7701632380485535
74,False,2,32,0.001,0.4,0.4088948667049408,0.7680792212486267
75,False,2,32,0.001,0.6,0.4446047842502594,0.7700590491294861
76,False,2,32,0.01,0.0,2.3836944103240967,0.10000000149011612
77,False,2,32,0.01,0.2,2.3836941719055176,0.10000000149011612
78,False,2,32,0.01,0.4,2.383696794509888,0.10000000149011612
79,False,2,32,0.01,0.6,2.383695840835572,0.10000000149011612
80,False,2,64,0.0,0.0,0.3277093768119812,0.7679749727249146
81,False,2,64,0.0,0.2,0.3273659944534302,0.7651267647743225
82,False,2,64,0.0,0.4,0.3272116184234619,0.7709968686103821
83,False,2,64,0.0,0.6,0.32730361819267273,0.7698506712913513
84,False,2,64,0.0001,0.0,0.34009602665901184,0.7698853611946106
85,False,2,64,0.0001,0.2,0.36321884393692017,0.7690864801406859
86,False,2,64,0.0001,0.4,0.3735928535461426,0.7677318453788757
87,False,2,64,0.0001,0.6,0.3756557106971741,0.769051730632782
88,False,2,64,0.001,0.0,0.3686914145946503,0.7682528495788574
89,False,2,64,0.001,0.2,0.3900904059410095,0.7705453038215637
90,False,2,64,0.001,0.4,0.4009382724761963,0.7687738537788391
91,False,2,64,0.001,0.6,0.43455150723457336,0.772282063961029
92,False,2,64,0.01,0.0,2.383695840835572,0.10000000149011612
93,False,2,64,0.01,0.2,2.3836944103240967,0.10000000149011612
94,False,2,64,0.01,0.4,2.3836922645568848,0.10000000149011612
95,False,2,64,0.01,0.6,2.3836917877197266,0.10000000149011612
96,True,1,16,0.0,0.0,0.32749712467193604,0.770371675491333
97,True,1,16,0.0,0.2,0.3286965489387512,0.765300452709198
98,True,1,16,0.0,0.4,0.32722708582878113,0.7725599408149719
99,True,1,16,0.0,0.6,0.3284885883331299,0.7679402828216553
100,True,1,16,0.0001,0.0,0.3363529443740845,0.7686002254486084
101,True,1,16,0.0001,0.2,0.3419041335582733,0.7720736265182495
102,True,1,16,0.0001,0.4,0.3461865484714508,0.7682875990867615
103,True,1,16,0.0001,0.6,0.3536029160022736,0.7706495523452759
104,True,1,16,0.001,0.0,0.3478884696960449,0.7713789343833923
105,True,1,16,0.001,0.2,0.3573371469974518,0.7664467096328735
106,True,1,16,0.001,0.4,0.3651076555252075,0.7691906690597534
107,True,1,16,0.001,0.6,0.3742966055870056,0.7707189917564392
108,True,1,16,0.01,0.0,0.4036950767040253,0.7678013443946838
109,True,1,16,0.01,0.2,0.4219620525836945,0.7707189917564392
110,True,1,16,0.01,0.4,0.4451411366462708,0.7691559791564941
111,True,1,16,0.01,0.6,0.4746868908405304,0.7701284885406494
112,True,1,32,0.0,0.0,0.32864075899124146,0.7669677138328552
113,True,1,32,0.0,0.2,0.3272739350795746,0.7716568112373352
114,True,1,32,0.0,0.4,0.3289072811603546,0.7668634653091431
115,True,1,32,0.0,0.6,0.3272841572761536,0.7687738537788391
116,True,1,32,0.0001,0.0,0.33630165457725525,0.7692949175834656
117,True,1,32,0.0001,0.2,0.3394192457199097,0.7700590491294861
118,True,1,32,0.0001,0.4,0.34337466955184937,0.7708926796913147
119,True,1,32,0.0001,0.6,0.3483054339885712,0.7697464227676392
120,True,1,32,0.001,0.0,0.3473978340625763,0.7691906690597534
121,True,1,32,0.001,0.2,0.35617297887802124,0.7691906690597534
122,True,1,32,0.001,0.4,0.3597452938556671,0.7702327370643616
123,True,1,32,0.001,0.6,0.3687492311000824,0.7689127922058105
124,True,1,32,0.01,0.0,0.3978956937789917,0.7686696648597717
125,True,1,32,0.01,0.2,0.4196473956108093,0.769989550113678
126,True,1,32,0.01,0.4,0.4459836781024933,0.7698506712913513
127,True,1,32,0.01,0.6,0.4780632853507996,0.7678707838058472
128,True,1,64,0.0,0.0,0.32928287982940674,0.7676624059677124
129,True,1,64,0.0,0.2,0.327789843082428,0.7716220617294312
130,True,1,64,0.0,0.4,0.3287198543548584,0.7670371532440186
131,True,1,64,0.0,0.6,0.3273322880268097,0.7686002254486084
132,True,1,64,0.0001,0.0,0.3349197208881378,0.7702674269676208
133,True,1,64,0.0001,0.2,0.3394027650356293,0.7710663676261902
134,True,1,64,0.0001,0.4,0.3418002426624298,0.7720736265182495
135,True,1,64,0.0001,0.6,0.3430873453617096,0.769989550113678
136,True,1,64,0.001,0.0,0.3492143154144287,0.7706495523452759
137,True,1,64,0.001,0.2,0.3566350042819977,0.7689822912216187
138,True,1,64,0.001,0.4,0.3591079115867615,0.7690170407295227
139,True,1,64,0.001,0.6,0.368520051240921,0.7716568112373352
140,True,1,64,0.01,0.0,0.4003870487213135,0.7706842422485352
141,True,1,64,0.01,0.2,0.4147427976131439,0.7683917880058289
142,True,1,64,0.01,0.4,0.4380006194114685,0.7680097222328186
143,True,1,64,0.01,0.6,0.4662688672542572,0.7689127922058105
